Date, Open , High , Low , Last ,Ask High,Bid Low
04-02-10,1.412,1.4224,1.4094,1.4204,,1.4094
05-02-10,1.4202,1.4239,1.4179,1.4204,,1.4179
08-02-10,1.4181,1.4243,1.4174,1.423,,1.4174
09-02-10,1.4233,1.4242,1.4147,1.4166,,1.4147
10-02-10,1.4155,1.4195,1.4139,1.4174,,1.4139
11-02-10,1.4174,1.4184,1.4092,1.4118,,1.4092
12-02-10,1.4118,1.4167,1.4092,1.4109,,1.4092
15-02-10,1.4121,1.4131,1.4092,1.4119,,1.4092
16-02-10,1.4129,1.4133,1.4028,1.404,,1.4028
17-02-10,1.404,1.4077,1.4003,1.4063,,1.4003
18-02-10,1.4063,1.4114,1.4041,1.4058,,1.4041
19-02-10,1.4092,1.4168,1.4089,1.411,,1.4089
22-02-10,1.4108,1.4111,1.4058,1.4081,,1.4058
23-02-10,1.4093,1.4117,1.403,1.4104,,1.403
24-02-10,1.4103,1.4123,1.4068,1.4091,,1.4068
25-02-10,1.41,1.413,1.4071,1.4078,,1.4071
26-02-10,1.4084,1.4094,1.4029,1.405,,1.4029
01-03-10,1.4051,1.4074,1.4022,1.4048,,1.4022
02-03-10,1.4055,1.4072,1.4011,1.4017,,1.4011
03-03-10,1.403,1.4035,1.3967,1.3992,,1.3967
04-03-10,1.3988,1.4011,1.3957,1.3997,,1.3957
05-03-10,1.4007,1.4024,1.3971,1.3973,,1.3971
08-03-10,1.4001,1.4015,1.3966,1.3985,,1.3966
09-03-10,1.3981,1.402,1.3965,1.3985,,1.3965
10-03-10,1.398,1.4,1.3957,1.3974,,1.3957
11-03-10,1.398,1.3991,1.3955,1.3972,,1.3955
12-03-10,1.3975,1.3983,1.3906,1.3925,,1.3906
15-03-10,1.3935,1.3982,1.3934,1.3966,,1.3934
16-03-10,1.3967,1.398,1.3927,1.3941,,1.3927
17-03-10,1.394,1.3948,1.3906,1.3924,,1.3906
18-03-10,1.3925,1.3963,1.3909,1.396,,1.3909
19-03-10,1.3962,1.3989,1.3928,1.3983,,1.3928
22-03-10,1.3983,1.405,1.3966,1.4011,,1.3966
23-03-10,1.4007,1.4025,1.3978,1.3997,,1.3978
24-03-10,1.4,1.4063,1.3992,1.4061,,1.3992
25-03-10,1.4051,1.4078,1.4032,1.4074,,1.4032
26-03-10,1.4075,1.4076,1.4004,1.403,,1.4004
29-03-10,1.4007,1.4036,1.397,1.3987,,1.397
30-03-10,1.399,1.4003,1.3951,1.3997,,1.3951
31-03-10,1.3997,1.4024,1.3969,1.3985,,1.3969
01-04-10,1.3985,1.3995,1.3953,1.397,,1.3953
02-04-10,1.3975,1.4009,1.3954,1.4003,,1.3954
05-04-10,1.399,1.3993,1.3953,1.3967,,1.3953
06-04-10,1.3963,1.398,1.3946,1.3959,,1.3946
07-04-10,1.396,1.397,1.3935,1.3955,,1.3935
08-04-10,1.3953,1.3993,1.3918,1.394,,1.3918
09-04-10,1.3937,1.3953,1.3883,1.3894,,1.3883
12-04-10,1.3871,1.3923,1.3835,1.3903,,1.3835
13-04-10,1.3903,1.3942,1.3902,1.3927,,1.3902
14-04-10,1.3922,1.3927,1.3722,1.373,,1.3722
15-04-10,1.3733,1.3752,1.3714,1.3734,,1.3714
16-04-10,1.3732,1.3787,1.3702,1.3751,,1.3702
19-04-10,1.3769,1.3817,1.376,1.3777,,1.376
20-04-10,1.3775,1.3777,1.3735,1.3749,,1.3735
21-04-10,1.3749,1.3757,1.369,1.3723,,1.369
22-04-10,1.3725,1.3747,1.369,1.3723,,1.369
23-04-10,1.3718,1.375,1.3695,1.3702,,1.3695
26-04-10,1.3705,1.3708,1.3658,1.3662,,1.3658
27-04-10,1.367,1.3737,1.3655,1.3735,,1.3655
28-04-10,1.3736,1.3796,1.3704,1.3722,,1.3704
29-04-10,1.3725,1.3743,1.3667,1.3693,,1.3667
30-04-10,1.3694,1.3712,1.364,1.3705,,1.364
03-05-10,1.3705,1.3744,1.3683,1.3699,,1.3683
04-05-10,1.37,1.3812,1.3684,1.381,,1.3684
05-05-10,1.3804,1.3997,1.3792,1.3925,,1.3792
06-05-10,1.3925,1.4064,1.3877,1.4019,,1.3877
07-05-10,1.4025,1.4104,1.3919,1.3956,,1.3919
10-05-10,1.3841,1.3873,1.3745,1.3807,,1.3745
11-05-10,1.3809,1.3876,1.3735,1.3806,,1.3735
12-05-10,1.3815,1.3872,1.378,1.3797,,1.378
13-05-10,1.3786,1.3835,1.3754,1.3827,,1.3754
14-05-10,1.3825,1.3882,1.3786,1.3875,,1.3786
17-05-10,1.388,1.3984,1.3766,1.389,,1.3766
18-05-10,1.3887,1.3958,1.3849,1.3955,,1.3849
19-05-10,1.3957,1.4026,1.394,1.396,,1.394
20-05-10,1.396,1.4182,1.3949,1.4085,,1.3949
21-05-10,1.4097,1.4137,1.4044,1.4055,,1.4044
24-05-10,1.407,1.4107,1.4035,1.4078,,1.4035
25-05-10,1.408,1.4206,1.4066,1.4124,,1.4066
26-05-10,1.4118,1.414,1.4043,1.4104,,1.4043
27-05-10,1.4144,1.4145,1.3973,1.4005,,1.3973
28-05-10,1.4004,1.4077,1.3969,1.4074,,1.3969
31-05-10,1.4067,1.4067,1.3968,1.3986,,1.3968
01-06-10,1.3995,1.4164,1.3981,1.4126,,1.3981
02-06-10,1.4123,1.4149,1.4022,1.403,,1.4022
03-06-10,1.4035,1.4084,1.3992,1.4062,,1.3992
04-06-10,1.4073,1.4142,1.4006,1.4134,,1.4006
07-06-10,1.413,1.4208,1.4129,1.4173,,1.4129
08-06-10,1.4173,1.4195,1.4095,1.4142,,1.4095
09-06-10,1.4135,1.4188,1.4096,1.4147,,1.4096
10-06-10,1.414,1.4162,1.4003,1.4024,,1.4003
11-06-10,1.403,1.4062,1.4,1.4007,,1.4
14-06-10,1.4007,1.4014,1.3925,1.3959,,1.3925
15-06-10,1.3962,1.4007,1.388,1.3905,,1.388
16-06-10,1.3907,1.397,1.3903,1.3927,,1.3903
17-06-10,1.393,1.3988,1.3888,1.392,,1.3888
18-06-10,1.3908,1.3927,1.3824,1.3844,,1.3824
21-06-10,1.3693,1.3812,1.3686,1.3765,,1.3686
22-06-10,1.3775,1.3861,1.3736,1.3846,,1.3736
23-06-10,1.3856,1.3943,1.3835,1.3874,1.3955,1.3835
24-06-10,1.3872,1.3948,1.3854,1.3918,1.3959,1.3854
25-06-10,1.393,1.3967,1.3849,1.3866,1.398,1.3849
28-06-10,1.3866,1.3887,1.3823,1.3855,1.3897,1.3823
29-06-10,1.3866,1.4044,1.3845,1.4023,1.4056,1.3845
30-06-10,1.402,1.4071,1.3928,1.399,1.4082,1.3928
01-07-10,1.3993,1.4031,1.3926,1.3935,1.404,1.3926
02-07-10,1.394,1.3954,1.3881,1.3923,1.3967,1.3881
05-07-10,1.3914,1.3951,1.3892,1.392,1.3966,1.3892
06-07-10,1.3915,1.3982,1.3843,1.3858,1.3993,1.3843
07-07-10,1.3855,1.3924,1.3827,1.3835,1.3933,1.3827
08-07-10,1.3827,1.3859,1.3779,1.3782,1.3868,1.3779
09-07-10,1.3783,1.3829,1.3768,1.3814,1.3836,1.3768
12-07-10,1.3799,1.3846,1.3786,1.3825,1.3855,1.3786
13-07-10,1.3823,1.3865,1.3745,1.3751,1.3876,1.3745
14-07-10,1.3749,1.3777,1.3722,1.3738,1.3787,1.3722
15-07-10,1.3733,1.3773,1.3711,1.373,1.3783,1.3711
16-07-10,1.3727,1.3789,1.3721,1.376,1.3796,1.3721
19-07-10,1.3779,1.3831,1.3758,1.3767,1.3839,1.3758
20-07-10,1.3769,1.378,1.3702,1.3738,1.379,1.3702
21-07-10,1.3736,1.3803,1.3706,1.3783,1.3805,1.3706
22-07-10,1.3786,1.3793,1.3712,1.3725,1.3802,1.3712
23-07-10,1.3717,1.3735,1.3695,1.3702,1.3745,1.3695
26-07-10,1.3705,1.3713,1.3588,1.3597,1.372,1.3588
27-07-10,1.3612,1.3638,1.3594,1.3624,1.3648,1.3594
28-07-10,1.3617,1.3679,1.3609,1.367,1.3687,1.3609
29-07-10,1.367,1.3676,1.3606,1.3626,1.3685,1.3606
30-07-10,1.3626,1.3643,1.3586,1.3597,1.3652,1.3586
02-08-10,1.3595,1.3605,1.3477,1.3486,1.3614,1.3477
03-08-10,1.3487,1.3533,1.348,1.3499,1.3542,1.348
04-08-10,1.3499,1.3543,1.349,1.3521,1.3552,1.349
05-08-10,1.3522,1.3545,1.3505,1.3535,1.3556,1.3505
06-08-10,1.3534,1.3539,1.3456,1.3463,1.3549,1.3456
09-08-10,1.3471,1.3485,1.3453,1.3476,1.3494,1.3453
10-08-10,1.3479,1.3572,1.3474,1.3541,1.3581,1.3474
11-08-10,1.3535,1.3658,1.3515,1.3654,1.3666,1.3515
12-08-10,1.3654,1.3666,1.359,1.3615,1.3675,1.359
13-08-10,1.3616,1.363,1.3556,1.3625,1.364,1.3556
16-08-10,1.363,1.3677,1.3598,1.3605,1.3687,1.3598
17-08-10,1.361,1.3619,1.3517,1.3545,1.3627,1.3517
18-08-10,1.3544,1.357,1.3468,1.3517,1.358,1.3468
19-08-10,1.3514,1.3553,1.3497,1.3542,1.3561,1.3497
20-08-10,1.3539,1.3606,1.3524,1.3557,1.3615,1.3524
23-08-10,1.3585,1.3585,1.3534,1.357,1.3595,1.3534
24-08-10,1.3569,1.3637,1.3568,1.3608,1.3645,1.3568
25-08-10,1.3615,1.3624,1.3557,1.3579,1.3632,1.3557
26-08-10,1.358,1.3592,1.3536,1.355,1.3603,1.3536
27-08-10,1.3549,1.3577,1.3509,1.3525,1.3587,1.3509
30-08-10,1.3507,1.3559,1.3506,1.3552,1.3569,1.3506
31-08-10,1.355,1.3578,1.3533,1.3554,1.3589,1.3533
01-09-10,1.3542,1.3557,1.3456,1.3463,1.3567,1.3456
02-09-10,1.3465,1.3494,1.3425,1.3451,1.3504,1.3425
03-09-10,1.3446,1.3477,1.3415,1.3428,1.3487,1.3415
06-09-10,1.3432,1.346,1.341,1.3448,1.3469,1.341
07-09-10,1.3448,1.3501,1.3445,1.3495,1.3509,1.3445
08-09-10,1.3482,1.35,1.3413,1.344,1.351,1.3413
09-09-10,1.3435,1.3459,1.3392,1.3427,1.3469,1.3392
10-09-10,1.3428,1.3428,1.3386,1.3396,1.3437,1.3386
13-09-10,1.338,1.3455,1.3349,1.3358,1.3465,1.3349
14-09-10,1.3362,1.3403,1.3309,1.3332,1.3413,1.3309
15-09-10,1.3333,1.3398,1.332,1.3376,1.3408,1.332
16-09-10,1.3383,1.3389,1.3341,1.3373,1.3399,1.3341
17-09-10,1.3374,1.339,1.3322,1.3356,1.3399,1.3322
20-09-10,1.3353,1.3365,1.3322,1.3333,1.3375,1.3322
21-09-10,1.3335,1.3344,1.3278,1.328,1.3354,1.3278
22-09-10,1.3291,1.3295,1.3243,1.3255,1.3306,1.3243
23-09-10,1.3254,1.3293,1.3245,1.3285,1.3301,1.3245
24-09-10,1.329,1.3296,1.3209,1.3214,1.3305,1.3209
27-09-10,1.3218,1.3235,1.3193,1.32,1.3243,1.3193
28-09-10,1.3205,1.3232,1.3162,1.3175,1.3242,1.3162
29-09-10,1.318,1.319,1.3131,1.3178,1.3199,1.3131
30-09-10,1.318,1.3181,1.3124,1.3143,1.3192,1.3124
01-10-10,1.3145,1.3175,1.3108,1.3125,1.3183,1.3108
04-10-10,1.3117,1.3156,1.3104,1.314,1.3167,1.3104
05-10-10,1.3145,1.3178,1.3081,1.3086,1.3188,1.3081
06-10-10,1.309,1.3117,1.3064,1.308,1.3127,1.3064
07-10-10,1.3076,1.309,1.3034,1.3066,1.3101,1.3034
08-10-10,1.3067,1.3128,1.3047,1.3064,1.3135,1.3047
11-10-10,1.3055,1.3075,1.3029,1.3069,1.3085,1.3029
12-10-10,1.3071,1.3107,1.3034,1.3052,1.3116,1.3034
13-10-10,1.3047,1.3063,1.3009,1.3025,1.3073,1.3009
14-10-10,1.3025,1.3031,1.2886,1.2946,1.3041,1.2886
15-10-10,1.2948,1.2981,1.2928,1.2954,1.2991,1.2928
18-10-10,1.2971,1.3082,1.2962,1.2989,1.3091,1.2962
19-10-10,1.299,1.3152,1.2978,1.3131,1.3162,1.2978
20-10-10,1.3131,1.3163,1.2994,1.3023,1.3172,1.2994
21-10-10,1.3017,1.3048,1.294,1.3012,1.3056,1.294
22-10-10,1.3013,1.3035,1.2962,1.2965,1.3045,1.2962
25-10-10,1.2952,1.2993,1.2901,1.2932,1.3003,1.2901
26-10-10,1.2932,1.3002,1.2917,1.2965,1.3012,1.2917
27-10-10,1.2979,1.3072,1.2961,1.303,1.3082,1.2961
28-10-10,1.303,1.3053,1.2945,1.2959,1.3059,1.2945
29-10-10,1.2959,1.3006,1.2924,1.2934,1.3014,1.2924
01-11-10,1.2936,1.2941,1.2889,1.291,1.2951,1.2889
02-11-10,1.291,1.2932,1.2867,1.2873,1.2942,1.2867
03-11-10,1.2878,1.2893,1.2839,1.2855,1.2903,1.2839
04-11-10,1.2848,1.2861,1.2811,1.2825,1.2871,1.2811
05-11-10,1.2826,1.2874,1.2815,1.2849,1.2884,1.2815
08-11-10,1.2852,1.2888,1.2834,1.2878,1.2898,1.2834
09-11-10,1.2878,1.2915,1.282,1.2896,1.2925,1.282
10-11-10,1.2898,1.2927,1.2855,1.2881,1.2937,1.2855
11-11-10,1.288,1.291,1.2842,1.2892,1.292,1.2842
12-11-10,1.2891,1.2998,1.2885,1.2971,1.3006,1.2885
15-11-10,1.2976,1.3081,1.2952,1.3026,1.309,1.2952
16-11-10,1.302,1.3062,1.2953,1.3048,1.3072,1.2953
17-11-10,1.3046,1.3073,1.3006,1.3013,1.3083,1.3006
18-11-10,1.3012,1.3018,1.2932,1.296,1.3029,1.2932
19-11-10,1.296,1.2989,1.2936,1.2947,1.2999,1.2936
22-11-10,1.2958,1.2992,1.2922,1.2968,1.3002,1.2922
23-11-10,1.2968,1.3159,1.296,1.3141,1.3168,1.296
24-11-10,1.3142,1.3146,1.3064,1.309,1.3156,1.3064
25-11-10,1.3094,1.312,1.3053,1.3062,1.3129,1.3053
26-11-10,1.3062,1.3223,1.3061,1.3197,1.3232,1.3061
29-11-10,1.3172,1.3235,1.3142,1.3194,1.3242,1.3142
30-11-10,1.3192,1.3254,1.316,1.32,1.3263,1.316
01-12-10,1.32,1.3225,1.3083,1.3087,1.3235,1.3083
02-12-10,1.3091,1.3145,1.3048,1.3065,1.3155,1.3048
03-12-10,1.3066,1.31,1.3004,1.303,1.311,1.3004
06-12-10,1.302,1.3075,1.3008,1.304,1.3083,1.3008
07-12-10,1.3045,1.3114,1.3012,1.311,1.3122,1.3012
08-12-10,1.3094,1.3191,1.3082,1.3149,1.32,1.3082
09-12-10,1.3139,1.3157,1.3082,1.31,1.3166,1.3082
10-12-10,1.3101,1.3117,1.3063,1.3072,1.3125,1.3063
13-12-10,1.3077,1.3099,1.3028,1.3033,1.3109,1.3028
14-12-10,1.3026,1.304,1.2969,1.3022,1.305,1.2969
15-12-10,1.3021,1.3198,1.3014,1.3181,1.3203,1.3014
16-12-10,1.3176,1.3182,1.3124,1.3141,1.319,1.3124
17-12-10,1.3139,1.3178,1.3086,1.3131,1.3184,1.3086
20-12-10,1.3145,1.3226,1.3134,1.3165,1.3235,1.3134
21-12-10,1.3164,1.3175,1.3112,1.3126,1.3186,1.3112
22-12-10,1.312,1.3136,1.3057,1.3062,1.3146,1.3057
23-12-10,1.3067,1.3078,1.3039,1.3054,1.3088,1.3039
24-12-10,1.3053,1.3062,1.297,1.299,1.3072,1.297
27-12-10,1.3,1.3022,1.296,1.299,1.3032,1.296
28-12-10,1.2989,1.2999,1.2944,1.2992,1.3009,1.2944
29-12-10,1.2995,1.3001,1.2922,1.293,1.301,1.2922
30-12-10,1.2918,1.2939,1.2876,1.2883,1.2949,1.2876
31-12-10,1.2883,1.2903,1.2791,1.2825,1.291,1.2791
03-01-11,1.2826,1.2866,1.281,1.2848,1.2875,1.281
04-01-11,1.2847,1.2895,1.2834,1.2866,1.2904,1.2834
05-01-11,1.2865,1.2938,1.2862,1.292,1.2948,1.2862
06-01-11,1.2919,1.2972,1.2903,1.2952,1.298,1.2903
07-01-11,1.2945,1.2985,1.2922,1.2942,1.2995,1.2922
10-01-11,1.2951,1.3042,1.2936,1.2976,1.305,1.2936
11-01-11,1.2975,1.3005,1.292,1.2933,1.3015,1.292
12-01-11,1.2925,1.2954,1.2869,1.2873,1.2964,1.2869
13-01-11,1.287,1.2902,1.2832,1.2853,1.291,1.2832
14-01-11,1.2853,1.2911,1.284,1.2871,1.292,1.284
17-01-11,1.2872,1.2925,1.2852,1.2875,1.2934,1.2852
18-01-11,1.2877,1.29,1.2807,1.2825,1.291,1.2807
19-01-11,1.2822,1.284,1.2781,1.2827,1.2849,1.2781
20-01-11,1.2827,1.2909,1.2811,1.2879,1.2918,1.2811
21-01-11,1.2871,1.2891,1.2819,1.2829,1.2901,1.2819
24-01-11,1.2831,1.2849,1.2795,1.2808,1.2859,1.2795
25-01-11,1.2809,1.2833,1.2782,1.2793,1.2843,1.2782
26-01-11,1.2793,1.2816,1.2784,1.2796,1.2826,1.2784
27-01-11,1.2787,1.2817,1.2776,1.2787,1.2824,1.2776
28-01-11,1.2784,1.2854,1.278,1.2846,1.2862,1.278
31-01-11,1.2847,1.288,1.2783,1.279,1.2889,1.2783
01-02-11,1.279,1.2795,1.2698,1.2706,1.2805,1.2698
02-02-11,1.2706,1.2744,1.269,1.272,1.2753,1.269
03-02-11,1.272,1.2757,1.2714,1.274,1.2764,1.2714
04-02-11,1.274,1.2753,1.273,1.2745,1.2762,1.273
07-02-11,1.2745,1.2776,1.2724,1.2732,1.2786,1.2724
08-02-11,1.2734,1.2745,1.2702,1.2731,1.2755,1.2702
09-02-11,1.2732,1.276,1.2715,1.2739,1.2769,1.2715
10-02-11,1.274,1.2802,1.2724,1.2792,1.2811,1.2724
11-02-11,1.278,1.2857,1.2766,1.2819,1.2866,1.2766
14-02-11,1.2828,1.2834,1.2781,1.2812,1.2841,1.2781
15-02-11,1.2806,1.2822,1.2782,1.2809,1.2832,1.2782
16-02-11,1.2808,1.2816,1.2778,1.2787,1.2826,1.2778
17-02-11,1.2784,1.28,1.2747,1.2761,1.2806,1.2747
18-02-11,1.2759,1.2768,1.2722,1.273,1.2778,1.2722
21-02-11,1.274,1.2767,1.2722,1.2753,1.2773,1.2722
22-02-11,1.276,1.2826,1.2746,1.2805,1.2835,1.2746
23-02-11,1.2804,1.2814,1.2746,1.2773,1.2822,1.2746
24-02-11,1.277,1.2825,1.2746,1.2769,1.2833,1.2746
25-02-11,1.2767,1.2769,1.2716,1.2724,1.2777,1.2716
28-02-11,1.2727,1.276,1.2701,1.2713,1.277,1.2701
01-03-11,1.2714,1.2738,1.2691,1.273,1.2748,1.2691
02-03-11,1.2735,1.2739,1.2686,1.2691,1.2748,1.2686
03-03-11,1.2691,1.2697,1.2671,1.2678,1.2706,1.2671
04-03-11,1.2677,1.2682,1.2655,1.2657,1.2692,1.2655
07-03-11,1.2671,1.2674,1.2633,1.2656,1.2684,1.2633
08-03-11,1.2657,1.2697,1.2648,1.2672,1.2706,1.2648
09-03-11,1.2674,1.2706,1.2657,1.2679,1.2713,1.2657
10-03-11,1.268,1.2735,1.2664,1.2725,1.2744,1.2664
11-03-11,1.2724,1.2749,1.2671,1.2674,1.2756,1.2671
14-03-11,1.2684,1.2716,1.2666,1.2672,1.2723,1.2666
15-03-11,1.2673,1.2863,1.2666,1.2819,1.2872,1.2666
16-03-11,1.2809,1.2837,1.2759,1.2824,1.2845,1.2759
17-03-11,1.2834,1.2869,1.2763,1.2774,1.288,1.2763
18-03-11,1.2774,1.2793,1.2718,1.2727,1.2802,1.2718
21-03-11,1.2735,1.2741,1.2651,1.2661,1.2747,1.2651
22-03-11,1.2654,1.2668,1.2617,1.2628,1.2679,1.2617
23-03-11,1.2632,1.2665,1.2621,1.2651,1.2673,1.2621
24-03-11,1.2652,1.2656,1.2591,1.2602,1.2662,1.2591
25-03-11,1.2605,1.2622,1.2588,1.2615,1.2632,1.2588
28-03-11,1.2615,1.2634,1.2602,1.2627,1.2644,1.2602
29-03-11,1.2626,1.2642,1.26,1.2608,1.2652,1.26
30-03-11,1.2611,1.2633,1.26,1.2615,1.2642,1.26
31-03-11,1.2618,1.2622,1.258,1.2603,1.2632,1.258
01-04-11,1.26,1.2633,1.2593,1.26,1.2643,1.2593
04-04-11,1.2602,1.2608,1.2589,1.2601,1.2618,1.2589
05-04-11,1.2602,1.2615,1.2592,1.2604,1.2625,1.2592
06-04-11,1.2602,1.2611,1.2592,1.26,1.2619,1.2592
07-04-11,1.2602,1.2621,1.2592,1.2602,1.2631,1.2592
08-04-11,1.2602,1.261,1.2557,1.2565,1.2619,1.2557
11-04-11,1.2571,1.2572,1.2545,1.256,1.2581,1.2545
12-04-11,1.2562,1.262,1.2552,1.256,1.2627,1.2552
13-04-11,1.2563,1.2597,1.2546,1.2558,1.2605,1.2546
14-04-11,1.2556,1.256,1.2455,1.2466,1.257,1.2455
15-04-11,1.2465,1.2476,1.2413,1.2428,1.2485,1.2413
18-04-11,1.2416,1.2508,1.2416,1.2469,1.2518,1.2416
19-04-11,1.2468,1.2501,1.2422,1.2431,1.251,1.2422
20-04-11,1.2432,1.2435,1.2375,1.2382,1.2446,1.2375
21-04-11,1.2386,1.2389,1.2328,1.2349,1.2398,1.2328
22-04-11,1.2349,1.2354,1.2323,1.2345,1.2364,1.2323
25-04-11,1.2342,1.2362,1.2313,1.236,1.2371,1.2313
26-04-11,1.2348,1.2378,1.2305,1.232,1.2387,1.2305
27-04-11,1.2318,1.2337,1.2288,1.2294,1.2347,1.2288
28-04-11,1.2292,1.2306,1.2246,1.2273,1.2313,1.2246
29-04-11,1.2272,1.2298,1.2214,1.2239,1.2308,1.2214
02-05-11,1.2223,1.2247,1.2208,1.2223,1.2256,1.2208
03-05-11,1.2228,1.2292,1.2218,1.2279,1.2302,1.2218
04-05-11,1.2285,1.2327,1.2257,1.231,1.2337,1.2257
05-05-11,1.2313,1.2412,1.2288,1.2407,1.2422,1.2288
06-05-11,1.2407,1.2408,1.2308,1.2393,1.2418,1.2308
09-05-11,1.2361,1.2373,1.2292,1.231,1.2383,1.2292
10-05-11,1.2317,1.2349,1.2301,1.2315,1.2359,1.2301
11-05-11,1.2314,1.2368,1.2277,1.236,1.2378,1.2277
12-05-11,1.2361,1.2459,1.2344,1.2386,1.2469,1.2344
13-05-11,1.2384,1.2479,1.2375,1.245,1.2489,1.2375
16-05-11,1.2469,1.2531,1.2455,1.2504,1.254,1.2455
17-05-11,1.2499,1.2514,1.2442,1.2451,1.2524,1.2442
18-05-11,1.2452,1.2456,1.2383,1.2399,1.2467,1.2383
19-05-11,1.2393,1.2414,1.236,1.2368,1.2424,1.236
20-05-11,1.2363,1.2401,1.2332,1.2379,1.2411,1.2332
23-05-11,1.2379,1.2499,1.2376,1.2484,1.2509,1.2376
24-05-11,1.2487,1.2507,1.2439,1.2468,1.2517,1.2439
25-05-11,1.2469,1.2525,1.2455,1.2471,1.2535,1.2455
26-05-11,1.2473,1.2477,1.2417,1.2425,1.2487,1.2417
27-05-11,1.2425,1.2438,1.2351,1.2357,1.2448,1.2351
30-05-11,1.2355,1.2363,1.2318,1.2349,1.2371,1.2318
31-05-11,1.2346,1.2356,1.2302,1.233,1.2366,1.2302
01-06-11,1.2332,1.2395,1.2287,1.2386,1.24,1.2287
02-06-11,1.2391,1.2392,1.232,1.2329,1.24,1.232
03-06-11,1.2327,1.236,1.2259,1.229,1.2368,1.2259
06-06-11,1.229,1.2312,1.2261,1.2297,1.2322,1.2261
07-06-11,1.2303,1.2324,1.2258,1.2271,1.233,1.2258
08-06-11,1.227,1.2344,1.2257,1.2336,1.235,1.2257
09-06-11,1.2337,1.2342,1.2282,1.2302,1.2351,1.2282
10-06-11,1.2296,1.2373,1.2272,1.2371,1.2382,1.2272
13-06-11,1.2362,1.2389,1.2338,1.2357,1.2397,1.2338
14-06-11,1.2355,1.2379,1.2282,1.23,1.2389,1.2282
15-06-11,1.2304,1.2391,1.2293,1.2378,1.2397,1.2293
16-06-11,1.2374,1.2441,1.2367,1.2411,1.2451,1.2367
17-06-11,1.2399,1.2412,1.2313,1.2337,1.2422,1.2313
20-06-11,1.2336,1.2401,1.2333,1.2358,1.241,1.2333
21-06-11,1.2356,1.2378,1.2301,1.232,1.2388,1.2301
22-06-11,1.2315,1.2342,1.2295,1.2326,1.2352,1.2295
23-06-11,1.2332,1.24,1.2323,1.235,1.2409,1.2323
24-06-11,1.2354,1.2396,1.2331,1.2382,1.2405,1.2331
27-06-11,1.2377,1.2446,1.2377,1.2416,1.2456,1.2377
28-06-11,1.241,1.2433,1.2375,1.2384,1.2442,1.2375
29-06-11,1.2392,1.2395,1.2321,1.2328,1.2404,1.2321
30-06-11,1.2332,1.2337,1.2266,1.2278,1.2345,1.2266
01-07-11,1.2279,1.23,1.2243,1.2262,1.2307,1.2243
04-07-11,1.2259,1.2269,1.2227,1.2247,1.2277,1.2227
05-07-11,1.2249,1.2294,1.2245,1.2277,1.2302,1.2245
06-07-11,1.2284,1.2302,1.2246,1.2273,1.2312,1.2246
07-07-11,1.2281,1.2287,1.2215,1.2217,1.2298,1.2215
08-07-11,1.2229,1.223,1.217,1.2205,1.224,1.217
11-07-11,1.2218,1.2285,1.2204,1.2272,1.2295,1.2204
12-07-11,1.2273,1.2316,1.222,1.2247,1.2325,1.222
13-07-11,1.2245,1.2268,1.2163,1.217,1.2278,1.2163
14-07-11,1.2171,1.2187,1.2151,1.2169,1.2196,1.2151
15-07-11,1.2168,1.2193,1.2153,1.2189,1.2203,1.2153
18-07-11,1.2189,1.2215,1.2154,1.2163,1.2224,1.2154
19-07-11,1.2165,1.2169,1.2136,1.2151,1.2178,1.2136
20-07-11,1.2152,1.2157,1.2124,1.2137,1.2167,1.2124
21-07-11,1.2136,1.2143,1.209,1.2103,1.2153,1.209
22-07-11,1.2102,1.2105,1.2068,1.208,1.2115,1.2068
25-07-11,1.2081,1.2093,1.206,1.2069,1.2103,1.206
26-07-11,1.2072,1.2078,1.2015,1.2029,1.2088,1.2015
27-07-11,1.2031,1.2047,1.1986,1.2036,1.2056,1.1986
28-07-11,1.2034,1.2046,1.2007,1.2019,1.2056,1.2007
29-07-11,1.2016,1.2065,1.2011,1.2033,1.2075,1.2011
01-08-11,1.2026,1.2059,1.1992,1.2016,1.2069,1.1992
02-08-11,1.2019,1.2065,1.2005,1.2055,1.2075,1.2005
03-08-11,1.2059,1.211,1.2044,1.2051,1.2118,1.2044
04-08-11,1.2044,1.2248,1.2036,1.2235,1.2258,1.2036
05-08-11,1.2238,1.228,1.2132,1.2164,1.229,1.2132
08-08-11,1.2115,1.2236,1.2108,1.2225,1.2242,1.2108
09-08-11,1.2225,1.2264,1.2063,1.2083,1.227,1.2063
10-08-11,1.2081,1.221,1.2061,1.2207,1.222,1.2061
11-08-11,1.2202,1.2224,1.2084,1.2093,1.2234,1.2084
12-08-11,1.2097,1.2152,1.2091,1.2118,1.2161,1.2091
15-08-11,1.2094,1.2095,1.2003,1.2007,1.2103,1.2003
16-08-11,1.2008,1.2046,1.1994,1.201,1.2056,1.1994
17-08-11,1.201,1.205,1.1986,1.2011,1.2058,1.1986
18-08-11,1.2012,1.2193,1.2011,1.2168,1.2201,1.2011
19-08-11,1.2173,1.2177,1.2053,1.2088,1.2187,1.2053
22-08-11,1.2081,1.2114,1.2049,1.2092,1.2122,1.2049
23-08-11,1.209,1.2093,1.2018,1.2039,1.2103,1.2018
24-08-11,1.2036,1.2075,1.2021,1.2063,1.2085,1.2021
25-08-11,1.2066,1.2118,1.2049,1.2106,1.2128,1.2049
